name,class,pos,rate,star,school,conf,year
Matthew Romero,recruit,QB,5.5,3,newmexicostate,MAC,2018
Grant Mileski,recruit,TE,5.4,2,newmexicostate,MAC,2018
T.J. Graham,recruit,WR,5.5,3,texasstate,MAC,2018
Blake Aragon,recruit,WR,5.5,3,texasstate,MAC,2018
Jacoby Hopkins,recruit,WR,5.5,3,texasstate,MAC,2018
Jah'marae Sheread,recruit,WR,5.4,2,texasstate,MAC,2018
Tyrese Heard,recruit,ATH,5.5,3,texasstate,MAC,2018
Tyler Vitt,recruit,QB,5.5,3,texasstate,MAC,2018
Seth Caillouet,recruit,TE,5.2,2,texasstate,MAC,2018
Jackson Lanam,recruit,TE,5.4,2,texasstate,MAC,2018
Cameron Childress,recruit,WR,5.2,2,toledo,MAC,2018
Jalynn Williams,recruit,WR,5.7,3,toledo,MAC,2018
Devin Maddox,recruit,WR,5.3,2,toledo,MAC,2018
Jalin Cooper,recruit,WR,5.5,3,toledo,MAC,2018
Nate Bauer,recruit,ATH,5.5,3,toledo,MAC,2018
Carter Bradley,recruit,QB,5.6,3,toledo,MAC,2018
Cross Wilkinson,recruit,QB,5.3,2,toledo,MAC,2018
Alex Morgan,recruit,TE,5.4,2,toledo,MAC,2018
Demontrez Brown,recruit,WR,5.2,2,troy,MAC,2018
Kevin Perkins,recruit,RB,5.4,2,troy,MAC,2018
Gunnar Watson,recruit,QB,5.6,3,troy,MAC,2018
Anthony Lewis,recruit,TE,5.5,3,troy,MAC,2018
Jahquan Bloomfield,recruit,WR,5.4,2,ulm,MAC,2018
Malik Jackson,recruit,WR,5.6,3,ulm,MAC,2018
Josh Newton,recruit,WR,5.3,2,ulm,MAC,2018
Isaiah Phillips,recruit,RB,5.2,2,ulm,MAC,2018
Brennen Wooten,recruit,QB,5.3,2,ulm,MAC,2018
Colby Suits,recruit,QB,5.4,2,ulm,MAC,2018
DaShon Bussell,recruit,WR,5.6,3,westernmichigan,MAC,2018
Chase Brown,recruit,RB,5.4,2,westernmichigan,MAC,2018
Jayden Reed,recruit,ATH,5.4,2,westernmichigan,MAC,2018
Wyatt Rector,recruit,QB,5.5,3,westernmichigan,MAC,2018
Kaleb Eleby,recruit,QB,5.7,3,westernmichigan,MAC,2018
Anthony Torres,recruit,TE,5.5,3,westernmichigan,MAC,2018
Lee Payton,recruit,TE,5.4,2,westernmichigan,MAC,2018
Zach Williams,recruit,WR,5.6,3,ARZ,PAC12,2018
Jailen Bailey,recruit,WR,5.4,2,ARZ,PAC12,2018
Thomas Marcus,recruit,WR,5.4,2,ARZ,PAC12,2018
Jaden Mitchell,recruit,WR,5.5,3,ARZ,PAC12,2018
Tre Adams,recruit,WR,5.6,3,ARZ,PAC12,2018
Kevin Doyle,recruit,QB,5.6,3,ARZ,PAC12,2018
Jamarye Joiner,recruit,QB,5.7,3,ARZ,PAC12,2018
Darrius Smith,recruit,RB,5.5,3,ARZ,PAC12,2018
Jake Peters,recruit,TE,5.5,3,ARZ,PAC12,2018
Brandon Aiyuk,recruit,WR,5.4,2,AZST,PAC12,2018
Geordon Porter,recruit,WR,5.7,3,AZST,PAC12,2018
Demetrious Flowers,recruit,RB,5.6,3,AZST,PAC12,2018
AJ Carter,recruit,RB,5.6,3,AZST,PAC12,2018
Brock Sturges,recruit,RB,5.7,3,AZST,PAC12,2018
Isaiah Floyd,recruit,RB,5.5,3,AZST,PAC12,2018
Nikko Remigio,recruit,WR,5.8,4,CAL,PAC12,2018
Christopher Brown Jr.,recruit,RB,5.7,3,CAL,PAC12,2018
Johnny Adams,recruit,RB,5.7,3,CAL,PAC12,2018
McCallan Castles,recruit,TE,5.7,3,CAL,PAC12,2018
Dylan Thomas,recruit,WR,5.7,3,COL,PAC12,2018
Daniel Arias,recruit,WR,5.7,3,COL,PAC12,2018
Dimitri Stanley,recruit,ATH,5.6,3,COL,PAC12,2018
Blake Stenstrom,recruit,QB,5.6,3,COL,PAC12,2018
Deion Smith,recruit,RB,5.6,3,COL,PAC12,2018
Jarek Broussard,recruit,RB,5.5,3,COL,PAC12,2018
Darrion Jones,recruit,TE,5.6,3,COL,PAC12,2018
Jalen Hall,recruit,WR,5.9,4,oregon,PAC12,2018
J.J. Tucker,recruit,WR,5.5,3,oregon,PAC12,2018
Isaah Crocker,recruit,WR,5.9,4,oregon,PAC12,2018
Travis Dye,recruit,RB,5.5,3,oregon,PAC12,2018
M.J. Cunningham,recruit,ATH,5.7,3,oregon,PAC12,2018
Tyler Shough,recruit,QB,5.9,4,oregon,PAC12,2018
Jamal Currie-Elliott,recruit,RB,5.8,4,oregon,PAC12,2018
Spencer Webb,recruit,TE,5.8,4,oregon,PAC12,2018
I'Shawn Stewart,recruit,WR,5.5,3,oregon state,PAC12,2018
Kase Rogers,recruit,WR,5.4,2,oregon state,PAC12,2018
Jesiah Irish,recruit,WR,5.4,2,oregon state,PAC12,2018
Jermar Jefferson,recruit,RB,5.5,3,oregon state,PAC12,2018
Bradley Bickler,recruit,ATH,5.5,3,oregon state,PAC12,2018
Matthew Tago,recruit,ATH,5.6,3,oregon state,PAC12,2018
Isaiah Tufaga,recruit,ATH,5.5,3,oregon state,PAC12,2018
Jack Colletto,recruit,QB,5.4,2,oregon state,PAC12,2018
Jake Dukart,recruit,QB,5.5,3,oregon state,PAC12,2018
Keishon Dawkins,recruit,TE,5.4,2,oregon state,PAC12,2018
Isaiah Smalls,recruit,TE,5.5,3,oregon state,PAC12,2018
Teagan Quitoriano,recruit,TE,5.7,3,oregon state,PAC12,2018
John McCartan,recruit,TE,5.3,2,oregon state,PAC12,2018
Michael Wilson,recruit,WR,5.8,4,stanford,PAC12,2018
Ricky Miezan,recruit,ATH,5.5,3,stanford,PAC12,2018
Jack West,recruit,QB,5.7,3,stanford,PAC12,2018
Tanner McKee,recruit,QB,5.9,4,stanford,PAC12,2018
Justus Woods,recruit,RB,5.7,3,stanford,PAC12,2018
Jay Symonds,recruit,TE,5.5,3,stanford,PAC12,2018
Michael Ezeike,recruit,WR,5.8,4,UCLA,PAC12,2018
Patrick Jolly Jr.,recruit,WR,5.5,3,UCLA,PAC12,2018
Chase Cota,recruit,WR,5.9,4,UCLA,PAC12,2018
Kyle Philips,recruit,WR,5.7,3,UCLA,PAC12,2018
CJ Parks,recruit,WR,5.7,3,UCLA,PAC12,2018
Martell Irby,recruit,RB,5.5,3,UCLA,PAC12,2018
Kazmeir Allen,recruit,RB,5.8,4,UCLA,PAC12,2018
Bryan Addison,recruit,ATH,6,4,UCLA,PAC12,2018
Delon Hurt,recruit,ATH,5.7,3,UCLA,PAC12,2018
Dorian Thompson-Robinson,recruit,QB,6,4,UCLA,PAC12,2018
Matt Alaimo,recruit,TE,5.7,3,UCLA,PAC12,2018
David Priebe,recruit,TE,5.6,3,UCLA,PAC12,2018
Amon-Ra St. Brown,recruit,WR,6.1,5,USC,PAC12,2018
Markese Stepp,recruit,RB,5.8,4,USC,PAC12,2018
Devon Williams,recruit,ATH,6,4,USC,PAC12,2018
Chase Williams,recruit,ATH,5.9,4,USC,PAC12,2018
Talanoa Hufanga,recruit,ATH,5.9,4,USC,PAC12,2018
JT Daniels,recruit,QB,6.1,5,USC,PAC12,2018
Terrell Perriman,recruit,WR,5.6,3,utah,PAC12,2018
Solomon Enis,recruit,WR,5.8,4,utah,PAC12,2018
Devin Brumfield,recruit,RB,5.7,3,utah,PAC12,2018
Malone Mataele,recruit,ATH,5.7,3,utah,PAC12,2018
Brant Kuithe,recruit,ATH,5.6,3,utah,PAC12,2018
Thomas Yassmin,recruit,ATH,5.4,2,utah,PAC12,2018
Jack Tuttle,recruit,QB,5.9,4,utah,PAC12,2018
Trey Lowe,recruit,WR,5.8,4,washington,PAC12,2018
Marquis Spiker,recruit,WR,6,4,washington,PAC12,2018
Austin Osborne,recruit,WR,5.9,4,washington,PAC12,2018
Devin Culp,recruit,WR,5.7,3,washington,PAC12,2018
Richard Newton,recruit,RB,5.7,3,washington,PAC12,2018
Dominique Hampton,recruit,ATH,5.5,3,washington,PAC12,2018
Jacob Sirmon,recruit,QB,5.9,4,washington,PAC12,2018
Colson Yankoff,recruit,QB,5.9,4,washington,PAC12,2018
Patrick Nunn,recruit,WR,5.5,3,washington,PAC12,2018
Rodrick Fisher,recruit,WR,5.6,3,washington,PAC12,2018
Kassidy Woods,recruit,WR,5.6,3,washington,PAC12,2018
Calvin Jackson Jr. ,recruit,WR,5.4,2,washington,PAC12,2018
Brandon Gray,recruit,WR,5.7,3,washington,PAC12,2018
Drue Jackson,recruit,WR,5.8,4,washington,PAC12,2018
Max Borghi ,recruit,RB,5.6,3,washington,PAC12,2018
Gatlin Grisso,recruit,ATH,5.4,2,washington,PAC12,2018
Cammon Cooper,recruit,QB,5.8,4,washington,PAC12,2018
Xavier Williams,recruit,WR,5.8,4,alabama,SEC,2018
Jaylen Waddle,recruit,WR,6.1,5,alabama,SEC,2018
Jerome Ford,recruit,RB,5.6,3,alabama,SEC,2018
Slade Bolden,recruit,ATH,5.8,4,alabama,SEC,2018
Michael Parker,recruit,TE,5.8,4,alabama,SEC,2018
Michael Woods,recruit,WR,5.6,3,arkansas,SEC,2018
Rakeem Boyd,recruit,RB,5.5,3,arkansas,SEC,2018
John Stephen Jones,recruit,QB,5.4,2,arkansas,SEC,2018
Connor Noland,recruit,QB,5.7,3,arkansas,SEC,2018
Seth Williams,recruit,WR,5.8,4,auburn,SEC,2018
Shedrick Jackson,recruit,WR,5.7,3,auburn,SEC,2018
Anthony Schwartz,recruit,WR,5.9,4,auburn,SEC,2018
Asa Martin,recruit,RB,6,4,auburn,SEC,2018
Roger McCreary,recruit,ATH,5.5,3,auburn,SEC,2018
Harold Joiner,recruit,ATH,5.8,4,auburn,SEC,2018
Richard Jibunor,recruit,ATH,5.8,4,auburn,SEC,2018
Kolbi Fuqua,recruit,ATH,5.6,3,auburn,SEC,2018
Matthew Hill,recruit,ATH,5.9,4,auburn,SEC,2018
Joey Gatewood,recruit,QB,6,4,auburn,SEC,2018
Shaun Shivers,recruit,RB,5.8,4,auburn,SEC,2018
Jacob Copeland,recruit,WR,5.9,4,florida,SEC,2018
Justin Watkins,recruit,WR,5.8,4,florida,SEC,2018
Dameon Pierce,recruit,RB,5.8,4,florida,SEC,2018
Amari Burney,recruit,ATH,5.8,4,florida,SEC,2018
Emory Jones,recruit,QB,5.9,4,florida,SEC,2018
Iverson Clement,recruit,RB,5.8,4,florida,SEC,2018
Dante Lang,recruit,TE,5.7,3,florida,SEC,2018
Kyle Pitts,recruit,TE,5.8,4,florida,SEC,2018
Bryce Oliver,recruit,WR,5.5,3,kentucky,SEC,2018
Allen Dailey,recruit,WR,5.7,3,kentucky,SEC,2018
Marvin Alexander,recruit,WR,5.7,3,kentucky,SEC,2018
Kavosiey Smoke,recruit,RB,5.7,3,kentucky,SEC,2018
Chris Rodriguez,recruit,RB,5.6,3,kentucky,SEC,2018
Ashtan Pierre,recruit,ATH,5.5,3,kentucky,SEC,2018
Akeem Hayes,recruit,ATH,5.6,3,kentucky,SEC,2018
Terry  Wilson,recruit,QB,5.6,3,kentucky,SEC,2018
Brenden Bates,recruit,TE,5.7,3,kentucky,SEC,2018
Keaton Upshaw,recruit,TE,5.7,3,kentucky,SEC,2018
Ja'Marr Chase,recruit,WR,6,4,LSU,SEC,2018
Kenan Jones,recruit,WR,5.8,4,LSU,SEC,2018
Jaray Jenkins,recruit,WR,5.6,3,LSU,SEC,2018
Terrace Marshall Jr.,recruit,WR,6.1,5,LSU,SEC,2018
Tae Provens,recruit,RB,5.7,3,LSU,SEC,2018
Chris Curry,recruit,RB,5.6,3,LSU,SEC,2018
Dantrieze Scott,recruit,ATH,5.5,3,LSU,SEC,2018
Zach Sheffer,recruit,TE,5.7,3,LSU,SEC,2018
Devonta Jason,recruit,WR,6,4,mississippi,SEC,2018
Stephen Guidry,recruit,WR,5.6,3,mississippi,SEC,2018
Johnquarise  Patterson,recruit,WR,5.6,3,mississippi,SEC,2018
Cameron Gardner,recruit,WR,5.5,3,mississippi,SEC,2018
Nate Watson,recruit,WR,5.6,3,mississippi,SEC,2018
Malik Heath,recruit,WR,5.8,4,mississippi,SEC,2018
Marcus Murphy,recruit,ATH,5.7,3,mississippi,SEC,2018
Jalen Mayden,recruit,QB,5.8,4,mississippi,SEC,2018
La'damian Webb,recruit,RB,5.6,3,mississippi,SEC,2018
Geor'Quarius Spivey,recruit,TE,5.8,4,mississippi,SEC,2018
Brad Cumbest,recruit,TE,5.5,3,mississippi,SEC,2018
Harry Ballard III,recruit,WR,5.6,3,missouri,SEC,2018
Danny Gray,recruit,WR,5.7,3,missouri,SEC,2018
Khmari Thompson,recruit,WR,5.5,3,missouri,SEC,2018
Chritauskie Dove,recruit,WR,5.6,3,missouri,SEC,2018
Dominic Gicinto,recruit,WR,5.3,2,missouri,SEC,2018
Kam Scott,recruit,WR,5.7,3,missouri,SEC,2018
Simi Bakare,recruit,RB,5.4,2,missouri,SEC,2018
Tyler Badie,recruit,RB,5.3,2,missouri,SEC,2018
Lindsey Scott Jr. ,recruit,QB,5.7,3,missouri,SEC,2018
Jalen Knox,recruit,RB,5.7,3,missouri,SEC,2018
Messiah Swinson,recruit,TE,5.6,3,missouri,SEC,2018
Miles Battle,recruit,WR,5.8,4,ole miss,SEC,2018
Demarcus Gregory,recruit,WR,5.8,4,ole miss,SEC,2018
Elijah Moore,recruit,WR,5.8,4,ole miss,SEC,2018
Scott Phillips,recruit,RB,5.6,3,ole miss,SEC,2018
Tylan Knight,recruit,ATH,5.4,2,ole miss,SEC,2018
Luke Knox,recruit,ATH,5.5,3,ole miss,SEC,2018
Keidron Smith,recruit,ATH,5.5,3,ole miss,SEC,2018
Matt Corral,recruit,QB,6,4,ole miss,SEC,2018
Josh Vann,recruit,WR,5.8,4,carolina,SEC,2018
Tyquan Johnson,recruit,WR,5.6,3,carolina,SEC,2018
Deshaun Fenwick,recruit,RB,5.7,3,carolina,SEC,2018
Lavonte Valentine,recruit,RB,5.7,3,carolina,SEC,2018
Darius Rush,recruit,ATH,5.5,3,carolina,SEC,2018
Dakereon Joyner,recruit,QB,5.8,4,carolina,SEC,2018
Jalen Preston,recruit,WR,5.9,4,texas,SEC,2018
Caleb Chapman,recruit,WR,5.8,4,texas,SEC,2018
Montel Parker,recruit,WR,5.7,3,texas,SEC,2018
Charles Strong,recruit,RB,5.7,3,texas,SEC,2018
Deneric  Prince,recruit,RB,5.5,3,texas,SEC,2018
Jordan Moore,recruit,ATH,5.8,4,texas,SEC,2018
Vernon Jackson,recruit,ATH,5.7,3,texas,SEC,2018
James Foster,recruit,QB,5.7,3,texas,SEC,2018
Jashaun Corbin,recruit,RB,5.8,4,texas,SEC,2018
Glenn Beal,recruit,TE,5.6,3,texas,SEC,2018
Jace Sternberger,recruit,TE,5.6,3,texas,SEC,2018
Cedric Tillman,recruit,WR,5.4,2,tennessee,SEC,2018
Jeremy Banks,recruit,RB,5.8,4,tennessee,SEC,2018
Bryce Thompson,recruit,ATH,5.8,4,tennessee,SEC,2018
Alontae Taylor,recruit,ATH,5.9,4,tennessee,SEC,2018
JT Shrout,recruit,QB,5.7,3,tennessee,SEC,2018
Jacob Warren,recruit,TE,5.7,3,tennessee,SEC,2018
Dominick Anderson,recruit,TE,5.8,4,tennessee,SEC,2018
Tommy Bush,recruit,WR,5.8,4,georgia,SEC,2018
Kearis Jackson,recruit,WR,5.9,4,georgia,SEC,2018
Zamir White,recruit,RB,6.1,5,georgia,SEC,2018
Justin Fields,recruit,QB,6.1,5,georgia,SEC,2018
James Cook,recruit,RB,6.1,5,georgia,SEC,2018
John FitzPatrick,recruit,TE,5.9,4,georgia,SEC,2018
Luke Ford,recruit,TE,6,4,georgia,SEC,2018
Camron Johnson,recruit,WR,5.8,4,vanderbilt,SEC,2018
Amir Abdur-Rahman,recruit,WR,5.6,3,vanderbilt,SEC,2018
C.J.  Bolar,recruit,WR,5.7,3,vanderbilt,SEC,2018
Ja'veon Marlow,recruit,RB,5.5,3,vanderbilt,SEC,2018
Bridges Anderson,recruit,ATH,5.4,2,vanderbilt,SEC,2018
Allan Walters,recruit,QB,5.7,3,vanderbilt,SEC,2018
Gavin Schoenwald,recruit,TE,5.6,3,vanderbilt,SEC,2018
Ben Bresnahan,recruit,TE,5.6,3,vanderbilt,SEC,2018
Elijah McAllister,recruit,TE,5.7,3,vanderbilt,SEC,2018
John Hightower,recruit,WR,5.5,3,Boise,MWC,2018
Cameron Thomas,recruit,WR,5.5,3,Boise,MWC,2018
Khalil Shakir,recruit,WR,5.7,3,Boise,MWC,2018
Stefan Cobbs,recruit,WR,5.6,3,Boise,MWC,2018
Billy Bowens,recruit,WR,5.4,2,Boise,MWC,2018
Andrew VanBuren,recruit,RB,5.6,3,Boise,MWC,2018
Danny Smith,recruit,RB,5.4,2,Boise,MWC,2018
Cole Ramseyer,recruit,ATH,5.5,3,Boise,MWC,2018
Riley Smith,recruit,QB,5.7,3,Boise,MWC,2018
Jaylon Henderson,recruit,QB,5.2,2,Boise,MWC,2018
Tyneil Hopper,recruit,TE,5.8,4,Boise,MWC,2018
Kevin Austin,recruit,WR,5.9,4,Notre Dame,IND,2018
Micah Jones,recruit,WR,5.8,4,Notre Dame,IND,2018
Lawrence Keys,recruit,WR,5.7,3,Notre Dame,IND,2018
Jahmir Smith,recruit,RB,5.7,3,Notre Dame,IND,2018
C'Bo Flemister,recruit,RB,5.5,3,Notre Dame,IND,2018
Braden Lenzy,recruit,ATH,5.8,4,Notre Dame,IND,2018
Tariq Bracy,recruit,ATH,5.7,3,Notre Dame,IND,2018
Phil Jurkovec,recruit,QB,5.9,4,Notre Dame,IND,2018
Tommy Tremble,recruit,TE,5.7,3,Notre Dame,IND,2018
George Takacs,recruit,TE,5.8,4,Notre Dame,IND,2018